Incident.Date,State,CityCounty,Address,Killed,Injured
26-Dec-17,Indiana,Mishawaka,4312 N Hickory Rd,1,0
25-Dec-17,Indiana,Kokomo,615 N Washington St,0,0
25-Dec-17,Indiana,Fort Wayne,Spring St and Sprunger Ave,0,0
25-Dec-17,Indiana,Noblesville,11200 E 191st St,3,0
25-Dec-17,Indiana,Evansville,Morton Street,0,1
24-Dec-17,Indiana,Bedford,559 Old Buddha Road,0,1
24-Dec-17,Indiana,Evansville,Sherman St and E Delaware St,0,0
24-Dec-17,Indiana,Evansville,2100 N Stockwell Rd,0,1
24-Dec-17,Indiana,Indianapolis,S Keystone Ave and E Troy Ave,0,1
23-Dec-17,Indiana,Fort Wayne,6810 Bluffton Rd,0,1
23-Dec-17,Indiana,Fort Wayne,938 Herman St,0,2
23-Dec-17,Indiana,Fort Wayne,1400 Greene St,1,0
23-Dec-17,Indiana,Fort Wayne,1524 Oxford St,1,1
23-Dec-17,Indiana,Indianapolis,5000 E 17th St,0,1
23-Dec-17,Indiana,Bloomington,1400 N Woodburn Ave,1,1
22-Dec-17,Indiana,Hammond,3707 169th St,0,0
22-Dec-17,Indiana,Evansville,906 Bellemeade Ave,1,0
22-Dec-17,Indiana,Haubstadt,901 E 1250 S,0,0
22-Dec-17,Indiana,Hammond,7200 Hohman Ave,0,0
22-Dec-17,Indiana,Fort Wayne,1100 Wildwood Ave,0,1
21-Dec-17,Indiana,Fort Wayne,1217 Rumsey Ave,0,0
21-Dec-17,Indiana,Richmond,815 N E St,1,0
21-Dec-17,Indiana,Indianapolis,300 Transfer Dr,0,0
21-Dec-17,Indiana,South Bend,W Bronson St and S Main St,0,1
21-Dec-17,Indiana,Indianapolis,N/A,0,0
20-Dec-17,Indiana,Fort Wayne,1728 High St,0,0
20-Dec-17,Indiana,Fort Wayne,5511 Webster St,1,0
20-Dec-17,Indiana,Indianapolis,4100 Newburgh Dr,1,0
20-Dec-17,Indiana,Holland,E Kentucky St and IN-161,0,0
20-Dec-17,Indiana,Terre Haute,Johnson Ave,0,0
6-May-18,Iowa,Cedar Rapids,2040 Glass Rd NE,0,0
4-May-18,Iowa,Davenport,903 E Kimberly Rd,1,0
1-May-18,Iowa,Red Oak,US 34,0,0
1-May-18,Iowa,Council Bluffs,I-29,0,1
1-May-18,Iowa,Sioux City,2600 block of S Rustin St,0,0
30-Apr-18,Iowa,Cedar Rapids,4100 block of 22nd Ave SW,0,1
30-Apr-18,Iowa,Moorland,2300 block of Carter Ave,1,0
29-Apr-18,Iowa,Cedar Rapids (Bertram),1200 block of Bertram St,1,1
29-Apr-18,Iowa,Sioux City,2700 block of Cheyenne Blvd,0,0
27-Apr-18,Iowa,Des Moines,E 30th St and Garfield Ave,1,0
26-Apr-18,Iowa,Des Moines,I-35,0,0
26-Apr-18,Iowa,Westgate,N/A,0,1
26-Apr-18,Iowa,Davenport,1324 N Gaines St,0,1
26-Apr-18,Iowa,Cedar Rapids,400 block of 15th Street SE,0,2
25-Apr-18,Iowa,Des Moines,13th St and College Ave,0,1
24-Apr-18,Iowa,Iowa City,N/A,0,1
24-Apr-18,Iowa,Davenport,400 W 4th St,0,0
23-Apr-18,Iowa,Des Moines,13th St and College Ave,0,1
23-Apr-18,Iowa,Waterloo,200 block of Monroe St,0,0
23-Apr-18,Iowa,Waterloo,Locust St and W 2nd St,0,0
22-Apr-18,Iowa,Waterloo,Logan Ave,0,0
21-Apr-18,Iowa,Boone,620 2ndSt,1,0
19-Apr-18,Iowa,Davenport,328 E 14th St,0,0
17-Apr-18,Iowa,Altoona,I-80 and Hubbell Ave,0,0
16-Apr-18,Iowa,Waukon,537 4th St SE,1,0
14-Apr-18,Iowa,Davenport,Veterans Memorial Pkwy,0,1
13-Apr-18,Iowa,Marshalltown,700 block of May St,0,2
12-Apr-18,Iowa,Davenport,1100 E 37th St,0,1
12-Apr-18,Iowa,Des Moines,1125 14th Pl,0,3
11-Apr-18,Iowa,Davenport,N/A,0,0
10-Apr-18,Iowa,Cedar Rapids,1612 Park Towne Pl NE,0,1
8-Apr-18,Iowa,Des Moines,1600 block of E Grand Ave,0,0
7-Apr-18,Iowa,Des Moines,1111 E Army Post Rd,0,0
6-Apr-18,Iowa,Cedar Rapids,331 Kirkwood Ct SW,0,0
6-Apr-18,Iowa,Des Moines,2500 block of Lyon St,0,1
5-Apr-18,Iowa,Davenport,1100 block of N Pershing St,0,0
5-Apr-18,Iowa,Des Moines,112 SE 4th St,0,0
4-Apr-18,Iowa,Davenport,1400 block of N Brady St,0,0
4-Apr-18,Iowa,Des Moines,910 Hull Ave,0,0
4-Apr-18,Iowa,Mount Pleasant,201 E Washington St,0,0
2-Apr-18,Iowa,Davenport,Pershing Ave and E 11th St,0,1
2-Apr-18,Iowa,Iowa City,800 block of Fairchild St,0,0
2-Apr-18,Iowa,Des Moines,8603 Warren Dr,1,0
31-Mar-18,Iowa,Des Moines,5959 SE 14th St,0,1
30-Mar-18,Iowa,Des Moines,1107 E Army Post Rd,0,0
29-Mar-18,Iowa,Columbus Junction,18000 Co Rd X17,1,0
28-Mar-18,Iowa,Dubuque,850 Alpine St,0,1
28-Mar-18,Iowa,Washington,106 S Avenue B,0,1
26-Mar-18,Iowa,Keokuk,2285 Middle Rd,0,0
25-Mar-18,Iowa,Sioux City,1600 W 6th St,0,0
25-Mar-18,Iowa,Muscatine,900 block of Colver St,0,0
25-Mar-18,Iowa,Cedar Rapids,3000 J St SW,0,0
25-Mar-18,Iowa,Grimes,1000 block of Southeast 11th St,0,0
24-Mar-18,Iowa,Davenport,1000 block of W 13th St,0,0
24-Mar-18,Iowa,Newton,312 E 20th St S,1,0
22-Mar-18,Iowa,Davenport,E Kimberly Rd,0,0
22-Mar-18,Iowa,Davenport,Rockingham Rd,0,0
22-Mar-18,Iowa,Davenport,Farnam St and E 14th St,0,0
22-Mar-18,Iowa,Waterloo,1139 Langley Rd,0,1
22-Mar-18,Iowa,Des Moines,1520 East 13th St.,0,0
19-Mar-18,Iowa,Cedar Rapids,639 40th St SE,1,1
18-Mar-18,Iowa,Waterloo,120 Sumner St,0,1
17-Mar-18,Iowa,Davenport,600 block of W 4th St,0,0
17-Mar-18,Iowa,Sioux City,1906 Helmer St,0,0
16-Mar-18,Iowa,Des Moines,910 Hull Ave,0,2
15-Mar-18,Iowa,Cedar Rapids,2125 Westdale Dr SW,0,1
14-Mar-18,Iowa,Davenport,1100 Scott St,0,0
13-Mar-18,Iowa,Davenport,2400 block of N Division St,0,0
13-Mar-18,Iowa,Waterloo,1023 Bayard St,0,0
13-Mar-18,Iowa,Davenport,2100 block of Grand Ave,0,1
12-Mar-18,Iowa,Davenport,1700 block of E 12th St,0,0
11-Mar-18,Iowa,Davenport,400 block of S Dittmer St,0,0
11-Mar-18,Iowa,Davenport,900 block of Lombard St,0,0
11-Mar-18,Iowa,Davenport,303 W 3rd St,0,0
10-Mar-18,Iowa,Des Moines,E University Ave and E 14th St,0,0
10-Mar-18,Iowa,Waterloo,N/A,0,1
8-Mar-18,Iowa,Des Moines,2211 University Ave,0,0
8-Mar-18,Iowa,Ottumwa,501 2nd St E,0,0
7-Mar-18,Iowa,Davenport,600 W 13th St,0,0
7-Mar-18,Iowa,Mediapolis,N/A,0,0
6-Mar-18,Iowa,Davenport,1500 Esplanade Ave,0,0
5-Mar-18,Iowa,Des Moines,Arlington Ave,0,1
4-Mar-18,Iowa,Davenport,2815 W Locust St,0,1
3-Mar-18,Iowa,Des Moines,Des Moines St and E 15th St,0,0
3-Mar-18,Iowa,Des Moines,1600 block of Hull Ave,0,1
3-Mar-18,Iowa,Des Moines,1331 E 17th St,0,1
2-Mar-18,Iowa,West Burlington,404 Leffler St,0,0
2-Mar-18,Iowa,Fort Dodge,200 K St,0,0
1-Mar-18,Iowa,Cresco,700 S Elm St,1,0
28-Feb-18,Iowa,Davenport,619 Boston Dr,0,0
26-Feb-18,Iowa,Davenport,4900 N Elsie St,0,0
25-Feb-18,Iowa,Muscatine,2100 Sampson St,0,0
25-Feb-18,Iowa,Davenport,100 S Birchwood Ave,0,1
16-Feb-18,Iowa,Waterloo,100 Monroe St,0,1
16-Feb-18,Iowa,Fort Dodge,610 N 12th St,0,0
15-Feb-18,Iowa,Fort Dodge,3102 N 15th St,0,0
14-Feb-18,Iowa,Sioux City,14th St and Pierce St,0,0
14-Feb-18,Iowa,Waterloo,700 Jefferson St,0,0
14-Feb-18,Iowa,Waterloo,Wellington St and W 4th St,0,1
11-Feb-18,Iowa,Bettendorf,2500 Magnolia Dr,0,0
11-Feb-18,Iowa,Council Bluffs,N 16th St and Ave G,0,0
10-Feb-18,Iowa,Cedar Rapids,N/A,0,1
9-Feb-18,Iowa,Mount Pleasant,1600 block of Wapello Dr,0,1
6-Feb-18,Iowa,Waterloo,1918 Commercial St,0,0
6-Feb-18,Iowa,Burnside,N/A,0,0
3-Feb-18,Iowa,Des Moines,Capitol Ave and E 16th St,0,0
3-Feb-18,Iowa,Dayton,100 8th St SW,0,0
2-Feb-18,Iowa,Bettendorf,1224 State St,0,0
1-Feb-18,Iowa,Council Bluffs,611 E Broadway,0,1
30-Jan-18,Iowa,Des Moines,Garfield Ave and E 15th St,0,1
30-Jan-18,Iowa,Des Moines,3000 block of E 25th St,0,1
29-Jan-18,Iowa,Sioux City,5100 Lorraine Ave,0,0
28-Jan-18,Iowa,Cedar Rapids,217 3rd St SE,0,1
26-Jan-18,Iowa,Larchwood,N/A,0,1
26-Jan-18,Iowa,Davenport,1302 Warren St,1,0
26-Jan-18,Iowa,Urbandale,6900 block of Douglas Ave,0,1
25-Jan-18,Iowa,Waterloo,720 Webster St,0,0
24-Jan-18,Iowa,Davenport,3200 Heatherton Dr,0,1
24-Jan-18,Iowa,Fort Dodge,900 4th Ave,0,0
23-Jan-18,Iowa,Waterloo,W 4th St and Denver St,0,0
23-Jan-18,Iowa,Oxford,1414 Black Diamond Rd SW,0,0
22-Jan-18,Iowa,Des Moines,Mattern Ave and E 12th St,0,0
22-Jan-18,Iowa,Cedar Rapids,3233 South Ridge Dr. SW,0,1
21-Jan-18,Iowa,Des Moines,27th St and Clark St,0,1
21-Jan-18,Iowa,Des Moines,3104 University Ave,0,1
21-Jan-18,Iowa,Davenport,2300 W 3rd St,0,0
20-Jan-18,Iowa,Des Moines,2600 E 40th Ct,0,0
20-Jan-18,Iowa,Davenport,716 Vine St,0,1
19-Jan-18,Iowa,Ames,US 30,0,0
19-Jan-18,Iowa,Burlington,Market St,0,0
18-Jan-18,Iowa,Des Moines,1200 E 33rd St,0,0
18-Jan-18,Iowa,Davenport,1400 block of Grand Ave,0,0
17-Jan-18,Iowa,Ankeny,2732 SE Delaware Ave,0,0
17-Jan-18,Iowa,Floyd,100 Monroe Street,1,0
15-Jan-18,Iowa,Des Moines,5000 SW 9th St,0,1
15-Jan-18,Iowa,Mason City,1600 Block of 10th St SE,0,0
15-Jan-18,Iowa,Mason City,415 N Adams Ave,0,0
14-Jan-18,Iowa,Muscatine,600 Cedar St,0,0
14-Jan-18,Iowa,Council Bluffs,1800 Block of 28th Ave,0,0
13-Jan-18,Iowa,Cedar Rapids,316 Jacolyn Drive SW,1,0
13-Jan-18,Iowa,Long Grove,145th Ave,0,0
13-Jan-18,Iowa,Muscatine,E 6th St and Sycamore St,0,0
13-Jan-18,Iowa,Waterloo,Woodmayr Dr and Cedar Bend St,0,0
11-Jan-18,Iowa,Davenport,700 W 3rd St,0,1
11-Jan-18,Iowa,Atalissa,2086 Atalissa Rd,0,0
11-Jan-18,Iowa,Pleasant Hill,N Pleasant Hill Blvd,0,0
11-Jan-18,Iowa,Burlington,800 block of Maple St,0,1
10-Jan-18,Iowa,Bettendorf (Panorama Park),5700 Valley Dr,0,0
10-Jan-18,Iowa,Sioux City,1609 Jones St,1,0
9-Jan-18,Iowa,Bettendorf,5200 Taylor Ave,0,0
9-Jan-18,Iowa,Davenport,E Pleasant St and Eastern Ave,0,0
9-Jan-18,Iowa,Newton,807 N 2nd Ave W,0,1
9-Jan-18,Iowa,Des Moines,1332 21st St,1,0
8-Jan-18,Iowa,Davenport,8200 NW Davenport Ave,1,0
7-Jan-18,Iowa,Fort Dodge,2000 5th Ave N,0,0
6-Jan-18,Iowa,Davenport,4800 Elmore Avenue,0,0
5-Jan-18,Iowa,Kanawha,200 block of W 1st St,0,0
5-Jan-18,Iowa,Forest City,Clark St,0,0
5-Jan-18,Iowa,Mason City,S Taft Ave and IA 122,0,0
1-Jan-18,Iowa,Council Bluffs,2701 23rd Ave,0,1
1-Jan-18,Iowa,Waterloo,118 Harrison St,0,0
30-Dec-17,Iowa,Muscatine,Hershey Ave and Clinton St,0,0
30-Dec-17,Iowa,Council Bluffs,2701 23rd Ave,0,1
30-Dec-17,Iowa,Cedar Rapids,1631 Bever Ave SE,0,1
29-Dec-17,Iowa,Forest City,N/A,0,0
27-Dec-17,Iowa,Iowa City,Tracy Ln and Taylor Dr,0,0
26-Dec-17,Iowa,Waterloo,114 Norimer St,0,0
25-Dec-17,Iowa,Cedar Rapids,1600 30th St NW,0,0
25-Dec-17,Iowa,Rock Valley,N/A,0,0
23-Dec-17,Iowa,Sioux City,3440 Gordon Dr,0,1
22-Dec-17,Iowa,Des Moines,910 E. Hull Ave,0,1
22-Dec-17,Iowa,Cedar Rapids,1800 E Ave NE,0,1
20-Dec-17,Iowa,Des Moines,1300 13th Pl,0,0
18-Dec-17,Iowa,Des Moines,1831 12th St,0,1
16-Dec-17,Iowa,Des Moines,22nd St and University Ave,0,3
16-Dec-17,Iowa,Davenport,1600 W 10th St,0,1
14-Dec-17,Iowa,Clinton,2321 Garfield St,1,1
14-Dec-17,Iowa,Clive,10520 Hickman Rd,0,0
13-Dec-17,Iowa,Burlington,100 N Marshall St,0,0
13-Dec-17,Iowa,Waterloo,River Road Dr,0,2
13-Dec-17,Iowa,Davenport,2800 Eastern Ave,0,0
12-Dec-17,Iowa,Clear Lake,S 40th St and 4th Ave S,0,0
12-Dec-17,Iowa,Waterloo,121Courtland St,1,0
11-Dec-17,Iowa,Waterloo,915 Grant Ave,0,0
11-Dec-17,Iowa,Ames,504 Stanton Ave,0,1
11-Dec-17,Iowa,Burlington,Winegard Dr and Cottonwood Ct,0,0
10-Dec-17,Iowa,New Market,N/A,0,1
10-Dec-17,Iowa,Iowa City,Prairie du Chien Rd NE and 320th St NE,0,1
9-Dec-17,Iowa,Mason City,200 block of 12th St SE,0,1
6-Dec-17,Iowa,Waterloo,1112 Columbia St,0,1
5-Dec-17,Iowa,Waterloo,400 block of Thompson Ave,0,1
5-Dec-17,Iowa,Nodaway,Denver Ave and 110th St,0,1
5-Dec-17,Iowa,Cascade,717 1st Avenue E,0,1
4-Dec-17,Iowa,Iowa City,Lakeside Dr and Amber Ln,0,0
3-Dec-17,Iowa,Waterloo,2700 block of E. 4th St,0,2
2-Dec-17,Iowa,Cedar Rapids,515 Ashton Place NE,0,1
2-Dec-17,Iowa,Davenport,1400 Bridge Ave,0,0
1-Dec-17,Iowa,Davenport,1400 S Division St,0,0
30-Nov-17,Iowa,Des Moines,SW 9th St and Loomis Ave,0,1
29-Nov-17,Iowa,Des Moines,Bell Ave and SW 9th St,0,1
29-Nov-17,Iowa,Woolstock,N/A,0,1
29-Nov-17,Iowa,Waterloo,Hope Ave and E Arlington St,0,0
27-Nov-17,Iowa,Dubuque,1850 Central Ave,0,0
25-Nov-17,Iowa,Sioux City,700 4th St,0,1
25-Nov-17,Iowa,Fort Dodge,114 S. 12th St,0,0
24-Nov-17,Iowa,Storm Lake,N/A,0,0
24-Nov-17,Iowa,Mason City,200 4th St NE,0,0
23-Nov-17,Iowa,Appanoose (county),N/A,1,0
23-Nov-17,Iowa,Des Moines,3300 Wright St,0,0
23-Nov-17,Iowa,Waterloo,1910 Plain View St,0,1
22-Nov-17,Iowa,Cedar Rapids,500  9th St SW,1,0
22-Nov-17,Iowa,Des Moines,2100 26th St,0,0
22-Nov-17,Iowa,Waterloo,119 Allen St,0,0
21-Nov-17,Iowa,Fort Dodge,610 S 22nd St,0,1
20-Nov-17,Iowa,Cedar Rapids,2nd Ave SE and 15th St SE,1,0
20-Nov-17,Iowa,Sioux City,700 block of Isabella St,0,0
19-Nov-17,Iowa,Davenport,400 block of 12th St,1,0
18-Nov-17,Iowa,Ames,1311 Mayfield Dr,1,0
17-Nov-17,Iowa,Burlington,Angular St and S 9th St,0,0
16-Nov-17,Iowa,Cedar Rapids,2925 Johnson Ave NW,0,1
16-Nov-17,Iowa,West Des Moines,N/A,0,1
14-Nov-17,Iowa,Mason City,19th St SW and S Grover Ave,0,0
14-Nov-17,Iowa,Des Moines,815 E 13th St,0,0
13-Nov-17,Iowa,Cedar Rapids,3601 29th Ave SW,0,1
13-Nov-17,Iowa,Des Moines,1100 block of Army Post Road,0,0
12-Nov-17,Iowa,Cedar Rapids,1500 D Ave NE,1,0
11-Nov-17,Iowa,Iowa City,100 S. Linn St,0,0
11-Nov-17,Iowa,Waterloo,337 S Hackett Road,0,0
11-Nov-17,Iowa,Cedar Falls,2303 Olive St,1,1
11-Nov-17,Iowa,Dakota City,205 4th St,1,0
8-Nov-17,Iowa,North Liberty,N/A,0,0
8-Nov-17,Iowa,Davenport,Boies Ave and S Lincoln Ave,0,0
8-Nov-17,Iowa,Des Moines,2945 East University Ave,0,1
7-Nov-17,Iowa,Milford,1608 Q Ave,1,0
7-Nov-17,Iowa,Dubuque,Jefferson St,0,1
6-Nov-17,Iowa,Davenport,200 block of N Pine St,0,0
3-Nov-17,Iowa,Mason City,500 block of N Madison Ave,0,0
3-Nov-17,Iowa,Fort Dodge,902 1st Ave N,0,1
3-Nov-17,Iowa,Cedar Falls,2210 College St,0,0
2-Nov-17,Iowa,Muscatine,6th Street,0,0
1-Nov-17,Iowa,Muscatine,6th St,0,0
31-Oct-17,Iowa,Iowa City,400 S Johnson St,0,0
31-Oct-17,Iowa,Fort Dodge,N/A,0,0
31-Oct-17,Iowa,Oelwein,N/A,0,0
28-Oct-17,Iowa,Fort Dodge,1400 3rd Ave S,0,1
26-Oct-17,Iowa,Cedar Rapids,1430 1st Ave NE,0,0
26-Oct-17,Iowa,Des Moines,Garfield Ave and Hutton St,0,0
26-Oct-17,Iowa,Muscatine,800 Mulberry Ave,0,1
25-Oct-17,Iowa,Sac City,211 S 5th St,0,1
24-Oct-17,Iowa,Davenport,2200 block of Rockingham Rd,0,1
24-Oct-17,Iowa,Waterloo,Franklin St and West 11th St,0,1
23-Oct-17,Iowa,Sioux City,1500 block of Hamilton Blvd,0,1
22-Oct-17,Iowa,Cedar Rapids,9395 6th St SW,0,1
22-Oct-17,Iowa,Cedar Rapids,200 block of 3rd Ave SE,0,2
21-Oct-17,Iowa,Cedar Rapids,53 Dartmouth St SW,0,1
21-Oct-17,Iowa,Waterloo,1915 Bourland Ave,0,1
20-Oct-17,Iowa,Humboldt,1203 10th Ave N,0,0
20-Oct-17,Iowa,Burlington,S 12th St and Pine St,0,0
19-Oct-17,Iowa,Davenport,5811 Elmore Ave,0,0
18-Oct-17,Iowa,Hiawatha,704 Emmons St,0,0
18-Oct-17,Iowa,Burlington,515 Cedar St,0,0
18-Oct-17,Iowa,Davenport,300 block of E 2nd St,1,0
16-Oct-17,Iowa,Sergeant Bluff,103 Sergeant Square Dr,0,0
16-Oct-17,Iowa,North Liberty,100 block of War Admiral Ln,0,0
16-Oct-17,Iowa,Des Moines,SE 5th St and E County Line Rd,0,0
16-Oct-17,Iowa,Lone Tree,5535 Hwy 22 E,0,0
15-Oct-17,Iowa,Waterloo,Greenhill Rd and Rainbow Dr,0,1
14-Oct-17,Iowa,Davenport,W. 2nd and Ripley St,0,0
14-Oct-17,Iowa,Des Moines (Beaverdale),2600 block of 53rd Street,0,0
13-Oct-17,Iowa,Winterset,Pammel Rd,0,0
12-Oct-17,Iowa,Des Moines,1100 block of 13th Street,0,0
12-Oct-17,Iowa,Pottawattamie (county),County Rd L34 and Whippoorwill Rd,0,0
11-Oct-17,Iowa,Onawa,N/A,0,0
11-Oct-17,Iowa,Red Oak,200 block of E Grimes St,1,0
9-Oct-17,Iowa,Le Claire (Leclaire),N/A,0,0
9-Oct-17,Iowa,Ames,212 Beyer Ct,0,0
9-Oct-17,Iowa,Waterloo,200 block of Oaklawn Ave,0,0
8-Oct-17,Iowa,Council Bluffs,600 block of Stutsman St,0,0
8-Oct-17,Iowa,Iowa City,300 block of Iowa Avenue,0,0
8-Oct-17,Iowa,Davenport,1100 block of W 13th St,0,0
8-Oct-17,Iowa,Nashua,3035 Addison Blvd,0,1
7-Oct-17,Iowa,Davenport,W 3rd St and N Sturdevant St,0,0
7-Oct-17,Iowa,Des Moines,2211 University Ave,0,1
7-Oct-17,Iowa,Des Moines,1900 block of 10th St,0,0
6-Oct-17,Iowa,Akron,13203 Evergreen Ave,1,0
6-Oct-17,Iowa,Des Moines,1800 Grand Ave,0,0
5-Oct-17,Iowa,Waterloo,840 Logan Ave,0,0
5-Oct-17,Iowa,Davenport,416 N. Harrison St,1,0
5-Oct-17,Iowa,Clinton,400 5th Ave S,0,0
4-Oct-17,Iowa,Boone,1125 Hancock Dr,0,0
3-Oct-17,Iowa,Ruthven,N/A,0,0
1-Oct-17,Iowa,Burlington,600 block of Maple St,1,0
30-Sep-17,Iowa,Iowa City,100 Arabian Ct,0,0
28-Sep-17,Iowa,Davenport,2300 block of W 3rd St,1,0
28-Sep-17,Iowa,Davenport,3505 W Locust St,0,0
26-Sep-17,Iowa,North Liberty,60 David Lee Ct,1,1
24-Sep-17,Iowa,Des Moines,E 13th St and Buchanan St,0,0
24-Sep-17,Iowa,Des Moines,9th St and Mulberry St,0,1
24-Sep-17,Iowa,Muscatine,609 W 3rd St,0,0
23-Sep-17,Iowa,Anamosa,2376 CR E28,0,1
23-Sep-17,Iowa,Council Bluffs,N/A,0,0
22-Sep-17,Iowa,Davenport,3600 Brady St,0,0
22-Sep-17,Iowa,Davenport,1300 block of S Nevada Ave,1,1
20-Sep-17,Iowa,Sioux (county),N/A,0,0
18-Sep-17,Iowa,Muscatine,1100 block of Nebraska St,0,0
17-Sep-17,Iowa,Fort Madison,1100 block of Ave E,0,0
17-Sep-17,Iowa,Waterloo,E 4th St and Newell St,0,0
17-Sep-17,Iowa,Muscatine,100 block of Roscoe Ave,0,1
16-Sep-17,Iowa,Muscatine,500 block Pine St,0,0
16-Sep-17,Iowa,Cedar Rapids,383 17th St SE,1,1
15-Sep-17,Iowa,Waterloo,615 Courtland St,0,0
15-Sep-17,Iowa,Eldridge,900 block of W Donahue St,0,0
15-Sep-17,Iowa,Waterloo,612 W Eighth St,0,1
13-Sep-17,Iowa,Waterloo,Sullivan Ave and West 3rd,0,1
13-Sep-17,Iowa,Cedar Rapids,300 block of 10th Street SW,0,0
12-Sep-17,Iowa,Muscatine,Liberty St and Franklin St,0,0
11-Sep-17,Iowa,Des Moines,3200 block of Amhurst St,0,0
11-Sep-17,Iowa,Davenport,1500 block of W Locust St,0,0
10-Sep-17,Iowa,Waterloo,707 Logan Ave,0,0
10-Sep-17,Iowa,Waterloo,315 Allen St,0,0
10-Sep-17,Iowa,Burlington,1021 N. Fifth St,1,0
10-Sep-17,Iowa,Muscatine,1100 block of Mulberry Ave,0,0
9-Sep-17,Iowa,Muscatine,300 block of Locust St,0,0
8-Sep-17,Iowa,Waterloo,846 Logan Ave,0,0
8-Sep-17,Iowa,Sioux City,2403 Aviation Blvd,0,0
7-Sep-17,Iowa,Waterloo,707 Logan Ave,0,0
6-Sep-17,Iowa,West Des Moines,101 Jordan Creek Pkwy,0,0
6-Sep-17,Iowa,Victor,I-80,1,0
6-Sep-17,Iowa,Des Moines,2600 block of Cleveland Ave,0,1
6-Sep-17,Iowa,Osage,3987 Shadow Ave,0,0
6-Sep-17,Iowa,Burlington,Madison Ave,0,0
5-Sep-17,Iowa,Jasper (county),I-80,0,0
5-Sep-17,Iowa,Waterloo,229 Charles St,0,0
5-Sep-17,Iowa,Cedar Rapids,4000 block of 21st Ave SW,0,1
4-Sep-17,Iowa,Des Moines,1373 East 13th Street,0,3
4-Sep-17,Iowa,Sioux City,500 block of West St,0,2
3-Sep-17,Iowa,Waterloo,1247 Logan Ave,0,0
3-Sep-17,Iowa,Fort Dodge,900 block of 10th Ave SW,1,0
2-Sep-17,Iowa,Council Bluffs,3400 block of Ave C,0,0
1-Sep-17,Iowa,Des Moines,1300 block of Mondamin Ave,0,0
1-Sep-17,Iowa,Spencer,819 E 12th St,1,0
31-Aug-17,Iowa,Fort Dodge,200 block of N 9th St,0,1
31-Aug-17,Iowa,Sioux City,2100 block of S Lemon St,0,1
31-Aug-17,Iowa,Cedar Rapids,300 block of 17th St SE,0,1
31-Aug-17,Iowa,Des Moines,2900 block of 4th St,0,0
31-Aug-17,Iowa,Des Moines,3600 block of 6th Avenue,0,0
31-Aug-17,Iowa,Des Moines,400 block of E Granger Ave,0,0
30-Aug-17,Iowa,Burlington,1822 Osborn St,0,0
28-Aug-17,Iowa,Waterloo,237 Miriam Dr,0,0
27-Aug-17,Iowa,Iowa City,College St and Dubuque St,1,2
27-Aug-17,Iowa,Des Moines,1710 22nd St,0,0
26-Aug-17,Iowa,Cedar Rapids,1010 17th St SW,0,0
26-Aug-17,Iowa,Prairieburg,200 W Main St,0,0
25-Aug-17,Iowa,Marshalltown,Lincoln Hwy and Marshalltown Blvd,1,0
25-Aug-17,Iowa,Waterloo,800 block of W 5th St,0,1
25-Aug-17,Iowa,Le Mars,100 block of Central Ave NE,0,0
24-Aug-17,Iowa,West Union,N/A,0,0
24-Aug-17,Iowa,Iowa City,900 block of N Dodge St,0,0
23-Aug-17,Iowa,Cedar Rapids,500 15th Ave SW,0,0
22-Aug-17,Iowa,Des Moines,3733 Easton Blvd,1,0
21-Aug-17,Iowa,Davenport,700 block of W 8th St,0,1
21-Aug-17,Iowa,Davenport,W 15th St and Main St,0,0
20-Aug-17,Iowa,Waterloo,Iowa St,0,0
20-Aug-17,Iowa,Waterloo,765 Russell Rd,0,0
20-Aug-17,Iowa,Davenport,1600 block of W 42nd St,0,1
20-Aug-17,Iowa,Davenport,100 block of E 35th,1,1
20-Aug-17,Iowa,Ottumwa,1826 W 2nd St,0,0
19-Aug-17,Iowa,Waterloo,1211 W Mullan Ave,0,1
19-Aug-17,Iowa,Sioux City,800 block of 19th St,0,1
18-Aug-17,Iowa,Davenport,500 block of W 14th,1,0
18-Aug-17,Iowa,Cedar Falls,E Viking Rd and Cedar Heights Dr,0,0
17-Aug-17,Iowa,Waterloo,N/A,0,0
17-Aug-17,Iowa,Waterloo,742 Willow St,0,0
16-Aug-17,Iowa,Bettendorf,Parkway Dr,0,0
15-Aug-17,Iowa,Des Moines,1200 block of E Seneca Ave,0,1
15-Aug-17,Iowa,Davenport,1300 block of W 13th St,0,0
15-Aug-17,Iowa,Davenport,2100 block of Telegraph Rd,0,0
15-Aug-17,Iowa,Davenport,1300 block of West 13th Street,0,1
15-Aug-17,Iowa,Davenport,5901 Elmore Avenue,0,1
13-Aug-17,Iowa,Des Moines,1700 block of Logan Ave,0,1
11-Aug-17,Iowa,Davenport,5200 block of N Ripley St,0,0
10-Aug-17,Iowa,Dubuque,W 16th St and Locust St,0,1
10-Aug-17,Iowa,Council Bluffs,2717 S 24th St,0,1
10-Aug-17,Iowa,Davenport,500 block of Taylor St,0,0
9-Aug-17,Iowa,Davenport,1100 block of W Locust St,0,1
8-Aug-17,Iowa,Davenport,500 block of W 13th St,0,0
8-Aug-17,Iowa,Davenport,1000 block of E 14th St,0,0
5-Aug-17,Iowa,Davenport,700 block of W 61st St,0,0
5-Aug-17,Iowa,Cedar Rapids,1500 block of 3rd Avenue Southeast,0,1
